purchase_date,selling_date,purchase_price,selling_price
2023-12-07,2023-12-12,100,102.7851780092032
2023-12-08,2023-12-12,100,97.90689886135297
2023-12-07,2023-12-12,100,97.12118867048444
2023-12-12,2023-12-13,100,103.34822644799215
2023-12-11,2023-12-13,100,102.36748247448037
2023-12-11,2023-12-13,100,102.73527713625865
2023-12-12,2023-12-13,100,97.77925827226294
2023-12-11,2023-12-13,100,113.15591262867186
2023-12-11,2023-12-13,100,103.6301758366421
2023-12-11,2023-12-13,100,102.3160058684499
2023-12-04,2023-12-13,100,102.76166804750069
2023-12-07,2023-12-13,100,103.30763094921565
2023-12-08,2023-12-13,100,102.19215833646498
2023-12-12,2023-12-13,100,102.81750266808962
2023-12-12,2023-12-13,100,98.85261576287394
2023-12-05,2023-12-13,100,102.20133882595262
2023-11-22,2023-12-13,100,102.58473125641902
2023-12-12,2023-12-13,100,102.14012164902006
2023-12-11,2023-12-13,100,104.01399900007142
2023-12-12,2023-12-13,100,102.03045685279186
2023-12-12,2023-12-13,100,103.47125798389337
2023-12-06,2023-12-13,100,102.40963855421687
2023-12-08,2023-12-13,100,102.99168474331164
2023-12-12,2023-12-13,100,97.63328350772296
2023-12-12,2023-12-13,100,102.05799812909262
2023-11-30,2023-12-13,100,102.15772678924175
2023-12-08,2023-12-13,100,103.51700387430047
2023-12-11,2023-12-13,100,103.83974645483727
2023-12-07,2023-12-13,100,108.74357090374724
2023-12-08,2023-12-13,100,104.09405255878286
2023-12-06,2023-12-13,100,104.55541117505105
2023-12-11,2023-12-13,100,105.79842692518748
2023-11-29,2023-12-13,100,104.82012696919823
2023-12-11,2023-12-13,100,102.02327426606719
2023-12-01,2023-12-13,100,102.25972540045767
2023-12-08,2023-12-13,100,102.53780138945648
2023-12-12,2023-12-13,100,102.51684093069389
2023-12-12,2023-12-13,100,103.5296477037235
2023-12-05,2023-12-13,100,102.45845215852098
2023-12-12,2023-12-13,100,104.60562603419747
2023-12-05,2023-12-13,100,102.3472688878949
2023-12-06,2023-12-13,100,102.64698174194112
2023-12-05,2023-12-13,100,102.3269456394212
2023-12-08,2023-12-13,100,103.3718244803695
2023-12-12,2023-12-13,100,102.77740326277471
2023-12-12,2023-12-13,100,103.1783042599792
2023-11-29,2023-12-13,100,102.13142025369099
2023-12-11,2023-12-13,100,110.68436857910542
2023-12-04,2023-12-13,100,104.02329274748546
2023-12-01,2023-12-13,100,105.7609630266552
2023-12-01,2023-12-13,100,105.92744547613906
2023-12-05,2023-12-13,100,104.67683204369595
2023-12-08,2023-12-13,100,102.22329861952046
2023-12-12,2023-12-13,100,107.3627501282709
2023-12-12,2023-12-13,100,108.50996015936256
2023-12-05,2023-12-13,100,104.50026164311879
2023-12-05,2023-12-13,100,107.74804905239685
2023-12-01,2023-12-13,100,103.67061565352496
2023-12-05,2023-12-13,100,104.63201235203292
2023-12-05,2023-12-13,100,105.37132770142476
2023-12-05,2023-12-13,100,102.81625818237177
2023-12-01,2023-12-13,100,102.63504611330698
2023-12-05,2023-12-13,100,105.74229691876751
2023-12-11,2023-12-14,100,98.98651446814598
2023-12-11,2023-12-14,100,98.88641425389754
2023-12-13,2023-12-14,100,102.22131680600499
2023-12-13,2023-12-14,100,98.94625922023182
2023-12-12,2023-12-14,100,103.33333333333331
2023-12-12,2023-12-14,100,103.13075506445672
2023-12-13,2023-12-14,100,105.68930274812627
2023-12-13,2023-12-14,100,112.31417794541822
2023-12-13,2023-12-14,100,102.79146141215108
2023-12-13,2023-12-14,100,96.9449734905029
2023-12-13,2023-12-14,100,108.91149791615591
2023-12-13,2023-12-14,100,107.08857261296116
2023-12-05,2023-12-14,100,97.72168146325811
2023-12-13,2023-12-14,100,96.07003400932108
2023-12-13,2023-12-14,100,98.5149340897714
2023-12-13,2023-12-14,100,97.94883105425671
2023-12-13,2023-12-14,100,97.63098262720594
2023-12-11,2023-12-14,100,103.50815024805104
2023-12-12,2023-12-14,100,103.75980524749797
2023-12-12,2023-12-14,100,104.7092547092547
2023-12-13,2023-12-14,100,104.18679549114331
2023-12-05,2023-12-14,100,104.94890102197955
2023-12-11,2023-12-14,100,103.168255921255
2023-12-13,2023-12-14,100,102.55380200860833
2023-12-06,2023-12-14,100,104.00832428519726
2023-12-13,2023-12-14,100,95.26664965552438
2023-12-11,2023-12-14,100,96.53068657803678
2023-12-11,2023-12-14,100,103.98161070519663
2023-12-13,2023-12-14,100,102.4633363886343
2023-12-11,2023-12-14,100,97.32298874676732
2023-12-12,2023-12-14,100,96.3604030823948
2023-12-13,2023-12-14,100,98.89930090733301
2023-12-13,2023-12-14,100,103.5078394897688
2023-12-13,2023-12-14,100,98.11803138981607
2023-12-13,2023-12-14,100,111.09094052558781
2023-12-13,2023-12-14,100,103.15537610288618
2023-12-13,2023-12-14,100,102.12426766569686
2023-12-13,2023-12-14,100,102.03982907361122
2023-12-13,2023-12-14,100,108.71698844191904
2023-12-08,2023-12-14,100,107.46782671741887
2023-12-13,2023-12-14,100,102.7353872732508
2023-12-13,2023-12-14,100,102.00369100975482
2023-12-11,2023-12-14,100,104.25422199303856
2023-12-11,2023-12-14,100,105.28059748593068
2023-12-11,2023-12-14,100,103.74856896631842
2023-12-11,2023-12-14,100,93.51247600767753
2023-12-08,2023-12-14,100,103.07862679955704
2023-12-13,2023-12-14,100,103.6308045098414
2023-12-13,2023-12-14,100,104.1625017849493
2023-12-13,2023-12-14,100,105.77235772357723
2023-12-13,2023-12-14,100,103.5674243196412
2023-12-12,2023-12-14,100,103.97031102733271
2023-12-13,2023-12-14,100,104.05478856397434
2023-12-13,2023-12-14,100,107.08880923934687
2023-12-13,2023-12-14,100,107.18167131737405
2023-12-13,2023-12-14,100,98.4142880988149
2023-12-13,2023-12-14,100,97.77070063694266
2023-12-13,2023-12-14,100,92.25282833251353
2023-12-13,2023-12-14,100,98.7505348737698
2023-12-13,2023-12-14,100,98.34437086092716
2023-12-14,2023-12-15,100,98.56585019524317
2023-12-14,2023-12-15,100,98.75
2023-12-11,2023-12-15,100,98.95403140083991
2023-12-14,2023-12-15,100,98.14293753517165
2023-12-14,2023-12-15,100,98.80657509569917
2023-12-14,2023-12-15,100,98.13420061622732
2023-12-14,2023-12-15,100,98.27923347673054
2023-12-14,2023-12-15,100,98.90878567431449
2023-12-13,2023-12-15,100,102.3694602896007
2023-12-14,2023-12-15,100,98.32596759073256
2023-12-08,2023-12-15,100,102.59528721902487
2023-12-14,2023-12-15,100,97.61028833757823
2023-12-13,2023-12-15,100,98.56115107913669
2023-12-13,2023-12-15,100,97.09265925809986
2023-12-13,2023-12-15,100,102.6891891891892
2023-12-14,2023-12-15,100,103.13378083047142
2023-12-12,2023-12-15,100,98.92682102416764
2023-12-14,2023-12-15,100,96.51956999465462
2023-12-14,2023-12-15,100,103.25665546652883
2023-12-07,2023-12-15,100,98.61225098858463
2023-12-11,2023-12-15,100,98.53300733496333
2023-12-14,2023-12-15,100,97.3821474264344
2023-12-14,2023-12-15,100,98.14563309653155
2023-12-14,2023-12-15,100,96.79434734101896
2023-12-14,2023-12-15,100,97.86242806248286
2023-12-14,2023-12-15,100,98.33785617367707
2023-12-14,2023-12-15,100,96.9917608737306
2023-12-14,2023-12-15,100,95.61450279925354
2023-12-13,2023-12-15,100,98.39655378724423
2023-12-13,2023-12-15,100,97.53479419603197
2023-12-14,2023-12-15,100,97.17171717171718
2023-12-07,2023-12-15,100,97.19818260493292
2023-12-14,2023-12-18,100,102.92553798407155
2023-12-14,2023-12-18,100,102.99549549549549
2023-12-14,2023-12-18,100,98.60325906218822
2023-12-14,2023-12-18,100,109.99604899249309
2023-12-14,2023-12-18,100,97.76357827476038
2023-12-13,2023-12-18,100,103.51384036549314
2023-12-13,2023-12-18,100,102.06906096463912
2023-12-14,2023-12-18,100,102.3469253966173
2023-12-11,2023-12-18,100,96.35055940330315
2023-12-06,2023-12-18,100,102.03094777562865
2023-12-07,2023-12-18,100,102.76299112801016
2023-12-13,2023-12-18,100,102.30664857530529
2023-12-14,2023-12-18,100,98.98415706089794
2023-12-14,2023-12-18,100,102.18047635021803
2023-12-14,2023-12-18,100,98.40821566110397
2023-12-06,2023-12-18,100,102.77966455927687
2023-12-15,2023-12-18,100,98.53937261134448
2023-12-15,2023-12-18,100,98.52932127253709
2023-12-14,2023-12-18,100,98.90695067264575
2023-12-15,2023-12-18,100,102.3028785982478
2023-12-13,2023-12-18,100,98.95415669354962
2023-12-14,2023-12-18,100,98.21152020782336
2023-12-14,2023-12-18,100,102.47844827586208
2023-12-13,2023-12-18,100,102.07659574468084
2023-12-13,2023-12-18,100,97.47243426632738
2023-12-15,2023-12-18,100,98.43181181741808
2023-12-13,2023-12-18,100,98.3962752198655
2023-12-15,2023-12-19,100,102.44599312339587
2023-12-18,2023-12-19,100,107.39942528735631
2023-12-13,2023-12-19,100,102.65958378842481
2023-12-15,2023-12-19,100,103.0699459270888
2023-12-18,2023-12-19,100,102.2117777163395
2023-12-14,2023-12-19,100,102.41788321167884
2023-12-15,2023-12-19,100,102.1090330282531
2023-12-14,2023-12-19,100,104.39265426815034
2023-12-18,2023-12-19,100,102.84786410192356
2023-12-18,2023-12-19,100,106.65524834842184
2023-12-14,2023-12-19,100,102.83626987537602
2023-12-13,2023-12-19,100,102.72858454676637
2023-12-13,2023-12-19,100,102.0462180596559
2023-12-14,2023-12-19,100,102.08376173829599
2023-12-15,2023-12-20,100,98.38651588273427
2023-12-14,2023-12-20,100,97.38906199634685
2023-12-19,2023-12-20,100,92.72575250836121
2023-12-18,2023-12-20,100,98.42047930283225
2023-12-19,2023-12-20,100,98.68915509104512
2023-12-18,2023-12-20,100,98.7343415330694
2023-12-14,2023-12-20,100,98.88686193674646
2023-12-18,2023-12-20,100,95.64067796610169
2023-12-14,2023-12-20,100,97.56129032258065
2023-12-14,2023-12-20,100,97.57791327913279
2023-12-15,2023-12-20,100,97.08295350957155
2023-12-14,2023-12-20,100,98.88873259248838
2023-12-19,2023-12-20,100,96.46302250803858
2023-12-06,2023-12-20,100,97.4762498800499
2023-12-19,2023-12-20,100,95.5910197457398
2023-12-18,2023-12-20,100,95.49763033175354
2023-12-19,2023-12-20,100,98.32424006235387
2023-12-14,2023-12-20,100,97.88768675940237
2023-12-15,2023-12-20,100,97.9082726103729
2023-12-15,2023-12-20,100,97.02582557154953
2023-12-15,2023-12-20,100,94.74599748735625
2023-12-18,2023-12-20,100,98.8454804114686
2023-12-14,2023-12-20,100,97.40017236426314
2023-12-19,2023-12-20,100,97.67805896164883
2023-12-13,2023-12-20,100,98.30848995463383
2023-12-19,2023-12-20,100,98.03254797182413
2023-12-18,2023-12-20,100,97.92197978653064
2023-12-19,2023-12-20,100,98.87588896535902
2023-12-14,2023-12-20,100,97.0199084951156
2023-12-18,2023-12-20,100,97.76183936110687
2023-12-14,2023-12-20,100,98.67014399986971
2023-12-12,2023-12-20,100,98.44488045926893
2023-12-19,2023-12-20,100,97.34642707898037
2023-12-19,2023-12-20,100,95.70267911099174
2023-12-18,2023-12-20,100,96.93699965193177
2023-12-14,2023-12-20,100,98.53958493466564
2023-12-15,2023-12-20,100,97.81707933299647
2023-12-14,2023-12-20,100,98.01699716713881
2023-12-15,2023-12-20,100,97.18764407561089
2023-12-15,2023-12-20,100,98.4822352535357
2023-12-18,2023-12-20,100,96.58254468980022
2023-12-15,2023-12-20,100,97.67724674692934
2023-12-14,2023-12-20,100,98.06742352023572
2023-12-15,2023-12-20,100,98.05959805959806
2023-12-18,2023-12-21,100,103.40258223769298
2023-12-18,2023-12-21,100,103.36030322909835
2023-12-14,2023-12-21,100,98.61108981925773
2023-12-20,2023-12-21,100,104.97745716862038
2023-12-20,2023-12-21,100,106.19811842833427
2023-12-15,2023-12-21,100,102.14449541284402
2023-12-20,2023-12-21,100,102.02140309155767
2023-12-20,2023-12-21,100,102.6842105263158
2023-12-20,2023-12-21,100,97.98381612947095
2023-12-20,2023-12-21,100,102.29172432881262
2023-12-15,2023-12-21,100,102.58216952871186
2023-12-15,2023-12-21,100,102.30927336476847
2023-12-15,2023-12-21,100,102.27661534412422
2023-12-20,2023-12-21,100,104.58638583638584
2023-12-15,2023-12-21,100,97.80046126249253
2023-12-14,2023-12-21,100,103.73587451509529
2023-12-12,2023-12-21,100,102.61701056869651
2023-12-20,2023-12-21,100,102.84858526637777
2023-12-20,2023-12-21,100,102.12810239866799
2023-12-20,2023-12-21,100,103.27747840850373
2023-12-20,2023-12-21,100,102.0486915035431
2023-12-15,2023-12-21,100,102.07308769009609
2023-12-20,2023-12-21,100,102.61295590636908
2023-12-21,2023-12-22,100,94.03882494416767
2023-12-21,2023-12-22,100,98.6451276706618
2023-12-14,2023-12-22,100,102.35754675946063
2023-12-14,2023-12-22,100,102.83729009843661
2023-12-20,2023-12-22,100,102.14252752323819
2023-12-14,2023-12-22,100,102.33486093552465
2023-12-20,2023-12-22,100,103.5926660059465
2023-12-21,2023-12-22,100,102.52824973579384
2023-12-20,2023-12-22,100,102.56583389601622
2023-12-20,2023-12-22,100,95.61484918793504
2023-12-18,2023-12-22,100,98.83063460027422
2023-12-11,2023-12-22,100,103.54649294499139
2023-12-19,2023-12-22,100,102.73272889796961
2023-12-21,2023-12-22,100,103.19009969061534
2023-12-12,2023-12-22,100,102.05730530410713
2023-12-20,2023-12-22,100,102.69299820466786
2023-12-20,2023-12-22,100,102.46266993536885
2023-12-13,2023-12-26,100,102.67562936602081
2023-12-22,2023-12-26,100,97.8443551333577
2023-12-22,2023-12-26,100,98.30956154252509
2023-12-20,2023-12-26,100,102.80870861089413
2023-12-20,2023-12-26,100,98.54334302392476
2023-12-20,2023-12-26,100,98.33416034592756
2023-12-20,2023-12-26,100,103.00224837984393
2023-12-20,2023-12-26,100,102.41935483870968
2023-12-18,2023-12-26,100,102.20358493668805
2023-12-18,2023-12-26,100,103.13881520778072
2023-12-14,2023-12-26,100,103.69707811568279
2023-12-15,2023-12-26,100,105.48797736916549
2023-12-20,2023-12-26,100,103.58987829437002
2023-12-21,2023-12-26,100,102.69439848735522
2023-12-18,2023-12-26,100,102.6994052157999
2023-12-12,2023-12-26,100,102.20652039171935
2023-12-22,2023-12-26,100,98.03445765590875
2023-12-20,2023-12-26,100,102.27154084708727
2023-12-21,2023-12-26,100,102.50160817668501
2023-12-20,2023-12-26,100,103.02640051513198
2023-12-14,2023-12-26,100,102.72911672505994
2023-12-13,2023-12-26,100,102.56181114089962
2023-12-15,2023-12-26,100,102.43707904998227
2023-12-13,2023-12-26,100,102.46398786959818
2023-12-20,2023-12-26,100,102.07938013915245
2023-12-18,2023-12-26,100,102.50355618776672
2023-12-21,2023-12-26,100,102.70557029177718
2023-12-20,2023-12-26,100,102.34181689642985
2023-12-20,2023-12-27,100,102.58164165931156
2023-12-26,2023-12-27,100,98.43569780853518
2023-12-20,2023-12-27,100,102.04247161185664
2023-12-13,2023-12-27,100,102.36829836829837
2023-12-22,2023-12-27,100,102.2665287313082
2023-12-20,2023-12-27,100,102.15931397871681
2023-12-12,2023-12-28,100,102.01096892138939
2023-12-19,2023-12-28,100,97.90935226447446
2023-12-26,2023-12-28,100,102.52053771471246
2023-12-14,2023-12-28,100,102.87872154115587
2023-12-26,2023-12-28,100,97.61061946902655
2023-12-19,2023-12-28,100,98.84187082405346
2023-12-26,2023-12-28,100,98.07115302186027
2023-12-26,2023-12-28,100,98.33237492811962
2023-12-26,2023-12-28,100,96.80879592384018
2023-12-20,2023-12-28,100,102.83626049961818
2023-12-14,2023-12-28,100,102.0755000751993
2023-12-21,2023-12-28,100,102.01752598328919
2023-12-26,2023-12-28,100,103.73056272226484
2023-12-22,2023-12-28,100,102.0337139749864
2023-12-28,2023-12-29,100,96.41231105445274
2023-12-18,2023-12-29,100,102.11375864719446
2023-12-20,2023-12-29,100,102.2912688769311
2023-12-28,2023-12-29,100,98.99475524475524
2023-12-22,2023-12-29,100,98.64864864864865
2023-12-28,2023-12-29,100,98.85435451363107
2023-12-26,2023-12-29,100,98.63861386138615
2023-12-18,2023-12-29,100,98.67433716858429
2023-12-26,2023-12-29,100,98.43834141087775
2023-12-22,2023-12-29,100,98.8191423244251
2023-12-22,2023-12-29,100,96.26224265440734
2023-12-26,2023-12-29,100,98.18759197583454
2023-12-26,2023-12-29,100,97.37718567860117
2023-12-21,2024-01-02,100,98.39757563628825
2023-12-21,2024-01-02,100,98.42031029619181
2023-12-28,2024-01-02,100,103.04659498207886
2023-12-21,2024-01-02,100,98.4769364664926
2023-12-27,2024-01-02,100,98.74166487416649
2023-12-28,2024-01-02,100,98.52395122850447
2023-12-29,2024-01-02,100,92.31205137891953
2023-12-26,2024-01-02,100,92.90703922622245
2023-12-26,2024-01-02,100,97.58625040303926
2023-12-20,2024-01-02,100,98.56034709439916
2023-12-27,2024-01-02,100,98.48407176858292
2023-12-20,2024-01-02,100,105.02347417840376
2023-12-20,2024-01-02,100,102.90896159317214
2023-12-20,2024-01-02,100,103.17617866004963
2023-12-26,2024-01-02,100,97.59107429634012
2023-12-15,2024-01-02,100,102.9011168618905
2023-12-29,2024-01-02,100,98.00407769073935
2023-12-27,2024-01-02,100,103.91646795288678
2023-12-14,2024-01-02,100,102.46062992125984
2023-12-26,2024-01-02,100,102.68891446106636
2023-12-21,2024-01-02,100,98.7004632012352
2023-12-22,2024-01-02,100,104.6558277027027
2023-12-21,2024-01-02,100,98.1101787668734
2023-12-22,2024-01-02,100,103.14960629921259
2023-12-26,2024-01-02,100,98.94564894564894
2023-12-18,2024-01-02,100,96.67831496486309
2023-12-22,2024-01-02,100,97.14318804771649
2023-12-22,2024-01-02,100,98.88782587897632
2023-12-22,2024-01-02,100,98.51728512527751
2023-12-26,2024-01-02,100,98.76895087932081
2023-12-29,2024-01-02,100,97.31493099121707
2023-12-21,2024-01-02,100,95.65028812194065
2023-12-22,2024-01-02,100,95.88867410779241
2023-12-28,2024-01-02,100,96.67399121054736
2023-12-26,2024-01-02,100,97.32678580795628
2023-12-28,2024-01-02,100,93.15676257058351
2023-12-18,2024-01-02,100,96.81872047802648
2023-12-22,2024-01-02,100,97.87558188743124
2023-12-29,2024-01-02,100,98.75792141951838
2023-12-29,2024-01-02,100,102.65408805031446
2023-12-20,2024-01-02,100,98.79768786127167
2023-12-29,2024-01-02,100,102.00362861875838
2023-12-29,2024-01-02,100,102.75046316089495
2023-12-20,2024-01-02,100,103.69527145359018
2023-12-15,2024-01-02,100,102.489134729356
2023-12-15,2024-01-02,100,103.16464519726753
2023-12-20,2024-01-02,100,103.56075697211158
2023-12-18,2024-01-02,100,102.01726904561778
2023-12-20,2024-01-02,100,102.50883392226149
2023-12-15,2024-01-02,100,102.84919309961047
2024-01-02,2024-01-03,100,97.33144537632066
2024-01-02,2024-01-03,100,95.53918559443422
2024-01-02,2024-01-03,100,94.56333140543668
2024-01-02,2024-01-03,100,97.95176638242123
2023-12-21,2024-01-03,100,94.85797687212305
2023-12-26,2024-01-03,100,96.85413456599899
2024-01-02,2024-01-03,100,97.80910912986386
2023-12-20,2024-01-03,100,97.84210526315789
2023-12-20,2024-01-03,100,98.71037605827918
2023-12-28,2024-01-03,100,103.00832440451661
2023-12-28,2024-01-03,100,103.11594669413505
2023-12-29,2024-01-03,100,103.33333333333334
2023-12-29,2024-01-03,100,103.32557939174637
2023-12-21,2024-01-03,100,98.90593509645046
2024-01-02,2024-01-03,100,98.4012550894625
2024-01-02,2024-01-03,100,94.04249771868075
2024-01-02,2024-01-03,100,95.2774059199762
2023-12-14,2024-01-03,100,95.07103508263263
2024-01-02,2024-01-03,100,98.61423783080696
2024-01-02,2024-01-03,100,96.88195106450588
2024-01-02,2024-01-03,100,98.33088264515361
2024-01-02,2024-01-03,100,96.32966501390737
2024-01-02,2024-01-03,100,97.79476861167002
2023-12-21,2024-01-03,100,96.50564001961745
2024-01-02,2024-01-03,100,98.60625038374162
2024-01-02,2024-01-03,100,98.53017019082002
2024-01-02,2024-01-03,100,98.10844075921487
2024-01-02,2024-01-03,100,97.61338981299721
2024-01-02,2024-01-03,100,98.19240145271223
2024-01-02,2024-01-03,100,97.64756819165822
2024-01-02,2024-01-03,100,98.57258606719877
2024-01-02,2024-01-03,100,97.40574195780007
2023-12-26,2024-01-03,100,96.34040081324426
2023-12-19,2024-01-03,100,98.12948922585794
2023-12-29,2024-01-03,100,97.02380952380953
2023-12-22,2024-01-03,100,97.63986013986013
2023-12-21,2024-01-03,100,98.96227114372545
2023-12-26,2024-01-03,100,98.1832338437581
2023-12-28,2024-01-03,100,94.9157962054999
2023-12-27,2024-01-03,100,98.91788025889969
2024-01-02,2024-01-03,100,96.85232857477183
2023-12-15,2024-01-03,100,97.55175900793017
2024-01-02,2024-01-03,100,96.93759183357822
2024-01-02,2024-01-03,100,96.1997226074896
2023-12-26,2024-01-03,100,97.77892561983471
2024-01-02,2024-01-04,100,98.71142070588577
2024-01-02,2024-01-04,100,98.91086271137861
2023-12-26,2024-01-04,100,96.46983311938384
2023-12-21,2024-01-04,100,97.48698017877965
2024-01-02,2024-01-04,100,98.91836507406168
2024-01-03,2024-01-04,100,103.05810397553516
2024-01-02,2024-01-04,100,96.42499833255518
2024-01-03,2024-01-04,100,98.93478518167832
2024-01-02,2024-01-04,100,97.16137684398748
2024-01-03,2024-01-04,100,98.6835544031116
2024-01-03,2024-01-04,100,96.83149303888622
2024-01-03,2024-01-04,100,97.28413560591872
2024-01-03,2024-01-04,100,97.47917111728263
2023-12-21,2024-01-04,100,98.64024864024866
2023-12-21,2024-01-04,100,97.89851358277805
2023-12-28,2024-01-04,100,97.22222222222221
2023-12-28,2024-01-04,100,94.32132963988919
2024-01-03,2024-01-04,100,97.12332193779704
2024-01-02,2024-01-04,100,102.54136333553939
2024-01-02,2024-01-04,100,103.79940873754516
2024-01-02,2024-01-04,100,103.26124747931298
2024-01-02,2024-01-04,100,98.82324687800191
2024-01-03,2024-01-04,100,98.80423641954218
2024-01-03,2024-01-04,100,102.00608851768011
2024-01-03,2024-01-04,100,98.98961322394213
2023-12-21,2024-01-04,100,102.03939036639153
2024-01-03,2024-01-04,100,98.7320318875149
2024-01-03,2024-01-04,100,98.58699240673491
2024-01-02,2024-01-04,100,97.99059241757527
2024-01-03,2024-01-04,100,98.47057578323454
2024-01-02,2024-01-04,100,98.07494866529774
2023-12-29,2024-01-04,100,98.8147337709701
2024-01-03,2024-01-04,100,96.96818376373234
2024-01-03,2024-01-04,100,98.70421691259082
2024-01-03,2024-01-04,100,98.16956765861876
2024-01-03,2024-01-04,100,98.36897426603842
2024-01-02,2024-01-04,100,98.68923676129128
2024-01-04,2024-01-05,100,102.84866468842728
2024-01-03,2024-01-05,100,98.78070647301416
2023-12-26,2024-01-05,100,97.81737809089654
2023-12-21,2024-01-05,100,102.31073110016777
2024-01-03,2024-01-05,100,98.54449681175493
2023-12-18,2024-01-05,100,102.16540568745107
2024-01-03,2024-01-05,100,102.08683530810545
2024-01-03,2024-01-05,100,102.4091043452557
2024-01-03,2024-01-05,100,98.74254534007243
2023-12-26,2024-01-05,100,98.60416666666666
2024-01-03,2024-01-05,100,102.75738585496867
2024-01-04,2024-01-08,100,102.58019247789375
2023-12-18,2024-01-08,100,103.03541315345701
2023-12-15,2024-01-08,100,103.00180831826403
2024-01-03,2024-01-08,100,103.51252944956093
2024-01-04,2024-01-08,100,103.13343017223491
2024-01-02,2024-01-08,100,104.16418798334325
2023-12-29,2024-01-08,100,102.00237569998303
2024-01-04,2024-01-08,100,97.31449347215336
2024-01-04,2024-01-08,100,97.56390977443608
2024-01-04,2024-01-08,100,98.30013736263736
2024-01-02,2024-01-08,100,103.02269184133036
2023-12-21,2024-01-08,100,102.55040077726501
2023-12-18,2024-01-08,100,102.21205998085716
2024-01-03,2024-01-08,100,103.01908762007734
2024-01-05,2024-01-08,100,102.56013504009003
2024-01-05,2024-01-08,100,103.85597548518899
2024-01-02,2024-01-08,100,104.53613100642254
2024-01-04,2024-01-08,100,104.81328435873888
2023-12-27,2024-01-08,100,102.3772656890427
2024-01-05,2024-01-08,100,91.96787148594377
2024-01-04,2024-01-08,100,102.72730984362879
2024-01-04,2024-01-08,100,104.18971326848497
2024-01-03,2024-01-08,100,102.82648521329494
2024-01-04,2024-01-08,100,102.00692385966464
2024-01-05,2024-01-08,100,105.48419685380286
2024-01-05,2024-01-08,100,102.82500885582712
2024-01-03,2024-01-08,100,103.85890865239675
2024-01-02,2024-01-08,100,97.0346771229016
2023-12-15,2024-01-08,100,102.18780283113789
2024-01-03,2024-01-08,100,103.51017151974472
2024-01-03,2024-01-08,100,102.49423298731257
2023-12-26,2024-01-08,100,102.62498920645884
2024-01-04,2024-01-09,100,103.3429729868945
2024-01-04,2024-01-09,100,103.2744132135613
2024-01-02,2024-01-09,100,98.26086956521739
2024-01-04,2024-01-09,100,98.0998003992016
2024-01-08,2024-01-09,100,98.97087514476927
2024-01-08,2024-01-09,100,98.9115168539326
2024-01-03,2024-01-09,100,102.33885407341093
2024-01-08,2024-01-09,100,97.57914338919925
2024-01-03,2024-01-09,100,102.34537012322286
2023-12-26,2024-01-09,100,98.12871687891148
2024-01-04,2024-01-09,100,98.40890058619452
2023-12-28,2024-01-09,100,102.11724651558679
2024-01-04,2024-01-09,100,103.05958132045087
2024-01-04,2024-01-09,100,97.69580596260738
2024-01-08,2024-01-09,100,98.55650844867114
2024-01-04,2024-01-09,100,98.0361956103196
2024-01-04,2024-01-09,100,98.11527503835197
2023-12-14,2024-01-09,100,97.17868338557992
2024-01-08,2024-01-09,100,97.47225647348952
2024-01-04,2024-01-09,100,96.82819383259911
2024-01-08,2024-01-09,100,98.48034934497817
2024-01-08,2024-01-09,100,97.3350147120639
2024-01-04,2024-01-09,100,98.29611462501614
2024-01-08,2024-01-09,100,97.78118822182917
2024-01-05,2024-01-09,100,98.7887443139744
2024-01-04,2024-01-09,100,97.87363304981774
2024-01-08,2024-01-09,100,96.0077503733904
2024-01-04,2024-01-09,100,98.29414476717383
2024-01-08,2024-01-09,100,98.73817034700315
2024-01-08,2024-01-09,100,98.83556356150282
2024-01-08,2024-01-09,100,98.58515283842794
2024-01-03,2024-01-09,100,102.09036293309192
2024-01-08,2024-01-09,100,102.1069913804898
2024-01-05,2024-01-09,100,98.26748362560743
2024-01-08,2024-01-09,100,98.97714357873468
2024-01-04,2024-01-09,100,98.33737953358344
2023-12-22,2024-01-09,100,98.25905292479109
2024-01-04,2024-01-09,100,102.82485875706216
2023-12-26,2024-01-09,100,97.97447280799112
2024-01-08,2024-01-09,100,98.91329479768787
2024-01-09,2024-01-10,100,97.86768726079825
2024-01-05,2024-01-10,100,102.59665320253897
2024-01-08,2024-01-10,100,103.10529845741112
2024-01-09,2024-01-10,100,97.58928571428572
2024-01-09,2024-01-10,100,98.17937312506466
2024-01-05,2024-01-10,100,97.9098997316763
2024-01-02,2024-01-10,100,98.74939874939875
2024-01-09,2024-01-10,100,98.14607996426177
2024-01-04,2024-01-10,100,98.71727748691099
2024-01-09,2024-01-10,100,98.76660341555977
2024-01-09,2024-01-10,100,98.78677585683955
2024-01-09,2024-01-10,100,98.5987938985456
2024-01-09,2024-01-10,100,102.49611331836242
2024-01-04,2024-01-10,100,102.02531645569621
2024-01-09,2024-01-10,100,102.59466170080695
2024-01-02,2024-01-10,100,103.17231885871605
2024-01-03,2024-01-10,100,102.4604301948052
2024-01-08,2024-01-10,100,98.97062914828504
2024-01-08,2024-01-10,100,102.08689284842569
2024-01-09,2024-01-10,100,98.42805320435308
2024-01-03,2024-01-10,100,102.24876127556854
2024-01-08,2024-01-10,100,103.15601934334437
2024-01-03,2024-01-10,100,102.19282670454544
2024-01-04,2024-01-10,100,98.5052592729286
2024-01-04,2024-01-10,100,103.60449233571103
2024-01-09,2024-01-10,100,98.79359770664118
